table_name,field_name,field_alias,field_description,unit,missing_pct,share_zero,skewness,distribution_shape,recommended_transform,pros,cons
ANALYSIS_DIS_CRCP,DURAB_CRACK_A,Durability Crack Area,Total area of durability cracking.,sq m,0.3676470588235294,0.992619926199262,16.43160233977657,binary_like,binary_classification,high coverage; physically interpretable unit (sq m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_CRCP,DURAB_CRACK_A_H,High Severity Durability Crack Area,"Area of high severity durability (""D"") cracking.",sq m,0.3676470588235294,1.0,0.0,binary_like,binary_classification,high coverage; physically interpretable unit (sq m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_CRCP,LONG_CRACK_SEAL_L,Well Sealed Longitudinal Crack Length,Total length of well sealed longitudinal cracking.,m,0.9191176470588236,0.9888682745825603,12.189075443462057,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_CRCP,LONG_CRACK_SEAL_L_L,Low Severity Well Sealed Longitudinal Crack Length,"Length of well sealed, low severity longitudinal cracking. (Crack widths less than 3 mm, no spalling or measurable faulting.)",m,0.9191176470588236,0.9888682745825603,12.949965177863907,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_CRCP,HPMS16_CRACKING_PERCENT_CRCP,2016 HPMS CRCP Cracking Percentage,"Percent of section cracked using 2016 HPMS Field Guide definitions. Includes punchouts, patching, and longitudinal cracking.",%,2.0220588235294117,0.5459662288930581,5.0864097756743885,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (%); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker,extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,TRANS_CRACK_L_L,Low Severity Transverse Crack Length,"Length of low severity transverse cracking. (Crack widths less than 3 mm, no spalling and no measurable faulting.)",m,0.0,0.6975652173913044,10.376035144784545,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker,extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,TRANS_CRACK_L_M,Medium Severity Transverse Crack Length,Length of moderate severity transverse cracking. (Crack widths between 3 and 6 mm or spalling under 75 mm or faulting up to 6 mm.),m,0.0,0.7913043478260869,8.130058046443407,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker,strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,TRANS_CRACK_L,Transverse Crack Length,Total length of transverse cracking.,m,0.017391304347826087,0.636110627935293,5.758944332459893,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker,extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,TRANS_CRACK_L_H,High Severity Transverse Crack Length,Length of high severity transverse cracking. (Crack widths greater than 6 mm or spalling over 75 mm or faulting over 6 mm.),m,0.017391304347826087,0.854931292398678,10.165462352299087,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,DURAB_CRACK_A,Durability Crack Area,Total area of durability cracking,sq m,0.034782608695652174,0.9730340988169798,18.147023424978684,binary_like,binary_classification,high coverage; physically interpretable unit (sq m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,DURAB_CRACK_A_H,High Severity Durability Crack Area,Area of high severity durability (“D”) cracking.,sq m,0.034782608695652174,0.9836464857341684,21.405119233090577,binary_like,binary_classification,high coverage; physically interpretable unit (sq m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,DURAB_CRACK_A_L,Low Severity Durability Crack Area,Area of low severity durability (“D”) cracking.,sq m,0.034782608695652174,0.9787752261656228,49.1885358481346,binary_like,binary_classification,high coverage; physically interpretable unit (sq m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,DURAB_CRACK_A_M,Medium Severity Durability Crack Area,Area of moderate severity durability (“D”) cracking.,sq m,0.034782608695652174,0.9869519832985386,30.411900377007925,binary_like,binary_classification,high coverage; physically interpretable unit (sq m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,LONG_CRACK_SEAL_L_H,High Severity Well Sealed Longitudinal Crack Length,"Length of well sealed, high severity longitudinal cracking. (Crack widths greater than 13 mm or spalling greater than 75 mm or faulting greater than 13 mm.)",m,0.05217391304347826,0.9852096746128415,20.93632455338021,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,LONG_CRACK_L_H,High Severity Longitudinal Crack Length,Length of high severity longitudinal cracking. (Crack widths greater than 13 mm or spalling greater than 75 mm or faulting greater than 13 mm.),m,0.06956521739130435,0.916289592760181,12.390068292689346,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,LONG_CRACK_L_M,Medium Severity Longitudinal Crack Length,Length of moderate severity longitudinal cracking. (Crack widths between 3 and 13 mm or spalling less than 75 mm or faulting less than 13 mm.),m,0.08695652173913043,0.8741514360313316,13.555221102255938,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,LONG_CRACK_SEAL_L_M,Medium Severity Well Sealed Longitudinal Crack Length,"Length of well sealed, moderate severity longitudinal cracking. (Crack widths between 3 and 13 mm or spalling less than 75 mm or faulting up to 13 mm.)",m,0.08695652173913043,0.9850304612706702,24.546559829316244,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,LONG_CRACK_L_L,Low Severity Longitudinal Crack Length,"Length of low severity longitudinal cracking. (Crack widths less than 3 mm, no spalling or measurable faulting.)",m,0.10434782608695652,0.7325905292479109,9.92717414544794,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker,strong zero inflation; extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,LONG_CRACK_L,Longitudinal Crack Length,Total length of longitudinal cracking.,m,0.1217391304347826,0.7017238377154797,7.0089712681972856,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker,strong zero inflation; extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,MAP_CRACK_A,Map Cracking Area,Area of map cracking (surface cracks).,sq m,0.1217391304347826,0.664635208079401,1.6884088806462452,right_skewed,log1p,high coverage; physically interpretable unit (sq m); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker; skew can be handled with a simple transform,may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,TRANS_CRACK_SEAL_L_H,High Severity Well Sealed Transverse Crack Length,Length of high severity transverse cracking with sealant in good condition for at least 90 percent of length of crack.,m,0.1217391304347826,0.9759707469963433,16.5457399147685,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,SCALING_A,Scaling Area,Area of scaling (deterioration of upper slab surface between 3 and 13 mm).,sq m,0.1391304347826087,0.907697666318356,15.95894300857941,binary_like,binary_classification,high coverage; physically interpretable unit (sq m),"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,LONG_CRACK_SEAL_L,Well Sealed Longitudinal Crack Length,Total length of well sealed longitudinal cracking.,m,0.2434782608695652,0.9597280334728033,13.405721020418174,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,LONG_CRACK_SEAL_L_L,Low Severity Well Sealed Longitudinal Crack Length,"Length of well sealed, low severity longitudinal cracking. (Crack widths less than 3 mm, no spalling or measurable faulting.)",m,0.2434782608695652,0.9743723849372385,14.990426532449643,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,TRANS_CRACK_SEAL_L_M,Medium Severity Well Sealed Transverse Crack Length,Length of moderate severity transverse cracking with sealant in good condition for at least 90 percent of length of crack.,m,0.2434782608695652,0.975418410041841,28.256981003604935,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable"
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_H,High Severity Transverse Spalling Length,Length of high severity spalling of transverse joints. (Spalls more than 150 mm wide measured to center of joint with loss of material.),m,0.2956521739130435,0.8573172858887145,17.06436313540893,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m),strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_M,Medium Severity Longitudinal Joint Spalling Length,Length of moderate severity spalling of longitudinal joints. (Spalls between 75 and 150 mm wide measured to center of joint with loss of material.),m,0.3826086956521739,0.7704259776536313,15.770292403559804,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression,strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_H,High Severity Longitudinal Joint Spalling Length,Length of high severity spalling of longitudinal joints. (Spalls greater than 150 mm measured to center of joint with loss of material.),m,0.4,0.8826610790990047,27.891833824977365,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m),strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_L,Low Severity Longitudinal Joint Spalling Length,Length of low severity spalling of longitudinal joints. (Spalls less than 75 mm measured to center of joint with no loss of material.),m,0.4,0.500785751702462,5.116369065739849,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression,extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_M,Medium Severity Transverse Spalling Length,Length of moderate severity spalling of transverse joints. (Spalls 75 to 150 mm wide measured to center of joint with loss of material).,m,0.4,0.820499388859787,14.148216299102968,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m),strong zero inflation; extreme upper tail can dominate RMSE and R²
ANALYSIS_DIS_JPCC,TRANS_CRACK_SEAL_L_L,Low Severity Well Sealed Transverse Crack Length,Length of low severity transverse cracking with sealant in good condition for at least 90 percent of length of crack.,m,0.41739130434782606,0.966643381068809,12.019567821556915,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,LONG_SPALLING_L,Longitudinal Joint Spalling,Total length of spalling of longitudinal joints.,m,0.43478260869565216,0.4489082969432314,4.792107890075783,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression,extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,TRANS_CRACK_SEAL_L,Well Sealed Transverse Crack Length,Total length of transverse cracking with sealant in good condition for at least 90 percent of length of crack.,m,0.4869565217391304,0.9400559245019224,11.388730657691385,binary_like,binary_classification,high coverage; physically interpretable unit (m); directly measures pavement condition rather than a code or event marker,"mostly zeros, so plain regression is unstable; may overlap with related severity-specific or aggregate fields"
ANALYSIS_DIS_JPCC,HPMS16_CRACKING_PERCENT_JPCC,2016 HPMS JPCC Cracking Percentage,Percent of section cracked using 2016 HPMS definitions. Includes longitudinal and transverse cracking at least half slab width in length.,%,0.591304347826087,0.7046885934219734,2.8526497360423733,right_skewed,log1p,high coverage; physically interpretable unit (%); enough non-zero variation for regression; directly measures pavement condition rather than a code or event marker; skew can be handled with a simple transform,strong zero inflation
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_L,Low Severity Transverse Spalling Length,Length of low severity spalling of transverse joints. (Spalls less than 75 mm measured to center of joint or with no loss of material.),m,0.6434782608695652,0.618414143182216,8.469640254166887,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression,extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L,Transverse Joint Spalling Length,Total length of spalling of transverse joints.,m,0.7304347826086957,0.5099859845830413,6.814250787121365,heavy_tailed,log1p+winsor99,high coverage; physically interpretable unit (m); enough non-zero variation for regression,extreme upper tail can dominate RMSE and R²; may overlap with related severity-specific or aggregate fields
ANALYSIS_DIS_JPCC,AVG_EDGE_FAULT,Average Edge Fault,Average edge faulting calculated per site per survey.,mm,8.904347826086957,0.17411225658648338,2.704062070472056,right_skewed,log1p,high coverage; physically interpretable unit (mm); enough non-zero variation for regression; skew can be handled with a simple transform,No major statistical red flag appears beyond normal target-specific modelling care.
ANALYSIS_DIS_JPCC,AVG_WHEELPATH_FAULT,Average Wheel path Fault,Average wheel path faulting calculated per site per survey.,mm,11.530434782608696,0.1836052683310399,2.7023177361862096,right_skewed,log1p,moderate coverage; physically interpretable unit (mm); enough non-zero variation for regression; skew can be handled with a simple transform,No major statistical red flag appears beyond normal target-specific modelling care.
